,game,model,experiment,episode,metric,value
15701,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_2,bad_plan_follow_ratio,0.0
15702,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_2,bad_plan_dismiss_ratio,1.0
15703,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Violated Request Count,0.0
15704,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Parsed Request Count,16.0
15705,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Request Count,16.0
15706,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Request Success Ratio,1.0
15707,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,hallucination_count,0.0
15708,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,action_parsing_fail,0.0
15709,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,action_resolution_fail,1.0
15710,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,lark_exception,0.0
15711,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,malformed_command,0.0
15712,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,undefined_action_verb,0.0
15713,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,undefined_action,0.0
15714,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,undefined_repr_str,0.0
15715,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,manipulating_room,0.0
15716,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,undefined_argument_type,0.0
15717,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,taking_from_inventory,0.0
15718,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,other_room_argument,0.0
15719,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,domain_trait_type_mismatch,0.0
15720,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,domain_type_discrepancy,0.0
15721,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,world_state_discrepancy,0.0
15722,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,entity_not_accessible,0.0
15723,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,entity_state_mismatch,0.0
15724,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,entity_trait_mismatch,0.0
15725,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,entity_already_inventory,0.0
15726,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,going_to_current_room,0.0
15727,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,no_exit_to,1.0
15728,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,inventory_limit_exceeded,0.0
15729,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,successful_actions,15.0
15730,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,turn_limit_loss,0.0
15731,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,turns_over_par,3.0
15732,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,turn_ratio,0.9189189189189189
15733,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,finish_speed,0.08108108108108114
15734,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,achieved_goal_ratio,1.0
15735,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,achieved_goal_rating,100.0
15736,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Main Score,100.0
15737,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Aborted,0.0
15738,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Success,1.0
15739,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,Lose,0.0
15740,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,plan_followed_ratio,0.0
15741,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,plan_average_viability_ratio,0.0
15742,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,bad_plan_follow_ratio,0.0
15743,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_5,bad_plan_dismiss_ratio,1.0
15744,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Violated Request Count,0.0
15745,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Parsed Request Count,13.0
15746,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Request Count,13.0
15747,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Request Success Ratio,1.0
15748,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,hallucination_count,0.0
15749,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,action_parsing_fail,0.0
15750,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,action_resolution_fail,0.0
15751,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,lark_exception,0.0
15752,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,malformed_command,0.0
15753,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,undefined_action_verb,0.0
15754,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,undefined_action,0.0
15755,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,undefined_repr_str,0.0
15756,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,manipulating_room,0.0
15757,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,undefined_argument_type,0.0
15758,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,taking_from_inventory,0.0
15759,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,other_room_argument,0.0
15760,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,domain_trait_type_mismatch,0.0
15761,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,domain_type_discrepancy,0.0
15762,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,world_state_discrepancy,0.0
15763,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,entity_not_accessible,0.0
15764,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,entity_state_mismatch,0.0
15765,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,entity_trait_mismatch,0.0
15766,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,entity_already_inventory,0.0
15767,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,going_to_current_room,0.0
15768,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,no_exit_to,0.0
15769,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,inventory_limit_exceeded,0.0
15770,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,successful_actions,13.0
15771,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,turn_limit_loss,0.0
15772,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,turns_over_par,2.0
15773,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,turn_ratio,0.9487179487179487
15774,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,finish_speed,0.05128205128205132
15775,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,achieved_goal_ratio,1.0
15776,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,achieved_goal_rating,100.0
15777,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Main Score,100.0
15778,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Aborted,0.0
15779,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Success,1.0
15780,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,Lose,0.0
15781,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,plan_followed_ratio,0.0
15782,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,plan_average_viability_ratio,0.0
15783,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,bad_plan_follow_ratio,0.0
15784,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_9,bad_plan_dismiss_ratio,1.0
15785,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Violated Request Count,0.0
15786,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Parsed Request Count,17.0
15787,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Request Count,17.0
15788,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Request Success Ratio,1.0
15789,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,hallucination_count,0.0
15790,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,action_parsing_fail,0.0
15791,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,action_resolution_fail,0.0
15792,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,lark_exception,0.0
15793,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,malformed_command,0.0
15794,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,undefined_action_verb,0.0
15795,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,undefined_action,0.0
15796,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,undefined_repr_str,0.0
15797,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,manipulating_room,0.0
15798,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,undefined_argument_type,0.0
15799,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,taking_from_inventory,0.0
15800,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,other_room_argument,0.0
15801,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,domain_trait_type_mismatch,0.0
15802,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,domain_type_discrepancy,0.0
15803,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,world_state_discrepancy,0.0
15804,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,entity_not_accessible,0.0
15805,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,entity_state_mismatch,0.0
15806,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,entity_trait_mismatch,0.0
15807,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,entity_already_inventory,0.0
15808,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,going_to_current_room,0.0
15809,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,no_exit_to,0.0
15810,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,inventory_limit_exceeded,0.0
15811,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,successful_actions,17.0
15812,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,turn_limit_loss,0.0
15813,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,turns_over_par,7.0
15814,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,turn_ratio,0.825
15815,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,finish_speed,0.17500000000000004
15816,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,achieved_goal_ratio,1.0
15817,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,achieved_goal_rating,100.0
15818,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Main Score,100.0
15819,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Aborted,0.0
15820,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Success,1.0
15821,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,Lose,0.0
15822,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,plan_followed_ratio,0.0
15823,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,plan_average_viability_ratio,0.0
15824,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,bad_plan_follow_ratio,0.0
15825,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_7,bad_plan_dismiss_ratio,1.0
15826,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Violated Request Count,0.0
15827,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Parsed Request Count,13.0
15828,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Request Count,13.0
15829,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Request Success Ratio,1.0
15830,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,hallucination_count,1.0
15831,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,action_parsing_fail,0.0
15832,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,action_resolution_fail,0.0
15833,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,lark_exception,0.0
15834,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,malformed_command,0.0
15835,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,undefined_action_verb,0.0
15836,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,undefined_action,0.0
15837,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,undefined_repr_str,0.0
15838,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,manipulating_room,0.0
15839,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,undefined_argument_type,0.0
15840,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,taking_from_inventory,0.0
15841,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,other_room_argument,0.0
15842,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,domain_trait_type_mismatch,0.0
15843,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,domain_type_discrepancy,0.0
15844,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,world_state_discrepancy,0.0
15845,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,entity_not_accessible,0.0
15846,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,entity_state_mismatch,0.0
15847,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,entity_trait_mismatch,0.0
15848,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,entity_already_inventory,0.0
15849,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,going_to_current_room,0.0
15850,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,no_exit_to,0.0
15851,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,inventory_limit_exceeded,0.0
15852,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,successful_actions,13.0
15853,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,turn_limit_loss,0.0
15854,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,turns_over_par,
15855,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,turn_ratio,
15856,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,finish_speed,
15857,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,achieved_goal_ratio,0.0
15858,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,achieved_goal_rating,0.0
15859,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Main Score,0.0
15860,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Aborted,0.0
15861,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Success,0.0
15862,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,Lose,1.0
15863,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,plan_followed_ratio,0.0
15864,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,plan_average_viability_ratio,0.0
15865,adventuregame,claude-3-7-sonnet-20250219-t0.0--claude-3-7-sonnet-20250219-t0.0,0_home_deliver_three_basic_easy,episode_15,bad_plan_follow_ratio,0.0
